campaignTitle,description,url,mainCategory,category,location,countryState,city,continent,valuta,creator,backed,comments,created,numSuccessfulCampaigns,numLiveCampaigns,pastSuccessRate,facebookFriends,goal,currency,campaignDuration,numCollaborators,totWordCount,mainVideo,numAdditionalVideos,numImages,viewGallery,success
TatiUCreations,NA,https://www.kickstarter.com/projects/961886925/tatiucreations?ref=ending_soon,Fashion,Fashion,"Houston, TX",Texas,Houston,North America,usd,Tatiana's Unique Creations,0,2,1,0,0,0.5,0,44000,usd,30,0,793,1,0,8,0,0
"Kenny Scharlatt - ""The (Currently) Untitled Album""",It is time to get some new music out to all of my amazing fans and supporters! This album is for YOU! Your $ will help out big time!,https://www.kickstarter.com/projects/962441257/kenny-scharlatt-the-currently-untitled-album?ref=ending_soon,Music,Country & Folk,"Scranton, PA",Pennsylvania,Scranton,North America,usd,Kenny Scharlatt,0,2,1,0,0,0.5,3998,15000,usd,60,0,235,0,0,0,0,0
The Adventures of Kit Kat - A Bully Rescue,"An English Bulldog, Princeton, is being bullied by Wally the Wasp. Kit Kat & friends get Wally to stop his bullying ways",https://www.kickstarter.com/projects/96380095/the-adventures-of-kit-kat-a-bully-rescue?ref=ending_soon,Publishing,Children's Books,"Goose Creek, SC",South Carolina,Goose Creek,North America,usd,Dawn Walker,1,2,1,0,0,0.5,459,1500,usd,45,0,363,1,0,3,0,0
Just Survive The Game,Use teamwork to help each other stay alive or lookout for yourself and forget your family and friends.,https://www.kickstarter.com/projects/967230380/just-survive-the-game?ref=ending_soon,Games,Tabletop Games,"Vestal, NY",New York,Vestal,North America,usd,Chris Cummings,3,2,1,1,0,0.5,1524,2021,usd,45,0,639,1,0,3,0,1
"Robots, Drones, Cybers 28mm miniatures sci-fi alien scenery",This is my 5th Kickstarter and the largest offering of individual parts to date and the usual big piles and cheap prices.,https://www.kickstarter.com/projects/967512676/robots-drones-cybers-28mm-miniatures-sci-fi-alien?ref=ending_soon,Games,Tabletop Games,"Kalamazoo, MI",Michigan,Kalamazoo,North America,usd,Johnny Lauck,1,50,6,5,1,1,0,1000,usd,32,0,1853,0,0,28,0,1
Aspen Countryman's First EP!,"Singer/Songwriter, Aspen Countryman, is releasing her first EP of original songs filled with passion and a unique sound.",https://www.kickstarter.com/projects/968571939/aspen-countrymans-first-ep?ref=ending_soon,Music,Pop,"Atlanta, GA",Georgia,Atlanta,Europe,usd,Aspen Countryman,2,2,1,1,0,0.5,0,5500,usd,30,0,271,1,0,0,0,1
Style,Social & Appointment center for professionals.,https://www.kickstarter.com/projects/972285105/style-0?ref=ending_soon,Technology,Apps,"East Hampton, NY",New York,East Hampton,North America,usd,Symbol Management,0,2,1,0,0,0.5,0,105000,usd,30,0,972,0,0,2,1,0
"Pebby: The Most Advanced Smart Ball! Play Anytime, Anywhere.","Pebby makes sure your pets are never alone at home. Track, monitor, and play with your pet from anywhere in the world.",https://www.kickstarter.com/projects/973862487/pebby-the-worlds-most-advanced-robotic-pet-sitter?ref=ending_soon,Technology,Technology,"Sunnyvale, CA",California,Sunnyvale,North America,usd,Team Pebby,0,172,1,1,0,0.5,0,50000,usd,30,0,1226,0,0,53,1,1
Arcpoint Brewing Company,"We are a team of local Air Force veterans with the desire to put Belchertown, MA on the map as a craft beer destination.",https://www.kickstarter.com/projects/975565968/arcpoint-brewing-company?ref=ending_soon,Food,Drinks,"Belchertown, MA",Massachusetts,Belchertown,North America,usd,"Christopher ""CJ"" Eldridge",0,2,1,1,0,0.5,0,13500,usd,45,0,656,1,0,5,0,1
"Enchantments, an Artisans Bakery and Mystic Craft Store.","Enjoy our wonderful breads, pies, muffins & other baked goods to feed your body. While feeding your soul with crystals, charms & more.",https://www.kickstarter.com/projects/976517368/enchantments-an-artisans-bakery-and-mystic-craft-s?ref=ending_soon,Food,Food,"Salt Lake City, UT",Utah,Salt Lake City,North America,usd,Irven Douglas Adams; Big D.,0,2,1,0,0,0.5,231,4750,usd,30,0,748,0,0,5,0,0
The Island of Doctor Necreaux: Second Edition,"Infiltrate Dr. Necreaux's island, rescue the scientists, and save the world! A cooperative pulp sci-fi adventure game.",https://www.kickstarter.com/projects/977252844/the-island-of-doctor-necreaux-second-edition?ref=ending_soon,Games,Tabletop Games,"Austin, TX",Texas,Austin,North America,usd,Jonathan Leistiko,23,155,1,1,0,0.5,554,15000,usd,36,0,3400,1,3,77,0,1
The Great American T shirt Challenge (A reality TV Series),"Vendor vs. Vendor selling cool American made t shirts at festivals all across the country, for a $5,000 grand prize. A win for America!",https://www.kickstarter.com/projects/97749775/the-great-american-t-shirt-challenge?ref=ending_soon,Film & Video,Film & Video,"Minneola, FL",Florida,Minneola,North America,usd,Scott Miller,0,2,1,0,0,0.5,0,82500,usd,60,0,852,0,0,7,0,0
Come On Home,"Heidi Snyder's second album is a masterful collaboration, producing an eclectic mix of songs that both children and adults will love.",https://www.kickstarter.com/projects/983690754/come-on-home?ref=ending_soon,Music,Music,"Ann Arbor, MI",Michigan,Ann Arbor,North America,usd,Heidi Snyder,0,2,1,1,0,0.5,0,7000,usd,30,0,300,1,0,0,0,1
Like a Flowing River: A Bluegrass Passage,"This film relates the story of bluegrass veteran performer, James Reams, who found a way to flow with the music he loves for 25 years!",https://www.kickstarter.com/projects/984757469/like-a-flowing-river-a-bluegrass-passage?ref=ending_soon,Film & Video,Documentary,"Phoenix, AZ",Arizona,Phoenix,North America,usd,James Reams,5,67,3,3,0,1,0,3000,usd,45,0,520,1,0,0,0,1
Redhead Beauty - A Portrait Photography Art Book,A large format art book containing portraits of Beautiful Redheads from 20 countries photographed by Brian Dowling.,https://www.kickstarter.com/projects/985651062/redhead-beauty-a-portrait-photography-art-book?ref=ending_soon,Photography,People,"Los Angeles, CA",California,Los Angeles,North America,usd,Brian Dowling,0,127,1,1,0,0.5,1533,18000,usd,30,0,669,1,0,19,0,1
The Cat's Pajamas,"This is a fun and playful children's book based on the idiom, ""the cat's pajamas"". It's geared for children ages 6-9 years old",https://www.kickstarter.com/projects/987498798/the-cats-pajamas?ref=ending_soon,Publishing,Children's Books,"Salt Lake City, UT",Utah,Salt Lake City,North America,usd,Janice Thompson,0,2,1,0,0,0.5,121,3500,usd,30,0,95,1,0,0,0,0
Pokieondatrax,Hi I'm Pokieondatrax. Thank you so much for making your way to my kickstarter page. I have some really big plans for the future,https://www.kickstarter.com/projects/987659917/pokieondatrax?ref=ending_soon,Music,Hip-Hop,"Pueblo, CO",Colorado,Pueblo,North America,usd,Pokie Trax (Jervonnti Baker),0,2,1,0,0,0.5,683,15000,usd,40,0,171,1,0,2,0,0
Top It! an Innovative Design For Juice Makers,Grab Top It! and enjoy in seconds! No more messes! No more upsets! No more problems!,https://www.kickstarter.com/projects/987866392/top-it-an-innovative-design-for-juice-makers?ref=ending_soon,Design,Product Design,"Austin, TX",Texas,Austin,North America,usd,Fidel,0,2,1,0,0,0.5,351,25000,usd,45,0,1219,1,0,2,0,0
OVU Express 2016-2017 Recording,Help OVU Express make a recording. We want to make a CD of our 2016-2017 group and also distribute our music on iTunes and Amazon.,https://www.kickstarter.com/projects/98944854/ovu-express-2016-2017-recording?ref=ending_soon,Music,Music,"Parkersburg, WV",West Virginia,Parkersburg,North America,usd,Matt Bortell,0,2,1,1,0,0.5,896,3000,usd,30,0,129,1,0,0,0,1
FLAG magazine,"For Love and Glory magazine, photography of incredible people and amazing places.",https://www.kickstarter.com/projects/991118433/flag-magazine?ref=ending_soon,Photography,People,"Austin, TX",Texas,Austin,North America,usd,Azfaris Khamsidi,57,38,1,0,0,0.5,0,2500,usd,44,0,466,0,0,7,0,0
Soldiers of Zed - Tripton-Z Series Book 1,"Soldiers of ZED is written in the first person and is based in and around Ft. Leonard Wood, Missouri and surrounding areas.",https://www.kickstarter.com/projects/992959290/soliders-of-zed-tripton-z-series-book-1?ref=ending_soon,Publishing,Fiction,"Lebanon, MO",Missouri,Lebanon,North America,usd,WR Peden,0,2,1,0,0,0.5,244,800,usd,25,0,924,1,0,4,0,0
Kaya - The Movie,"The novel is on Amazon, the Screenplay was first. Tear Jerker, Strong Female Character. Sleepless and Elvira Madigan with Edge.",https://www.kickstarter.com/projects/995891717/kaya-the-movie?ref=ending_soon,Film & Video,Drama,"Los Angeles, CA",California,Los Angeles,North America,usd,Victor Goodman,0,1,1,0,0,0.5,244,110000,usd,60,0,396,0,0,0,0,0
California Tea House,We are opening a cafe selling coffee and tea close to Stanford! We want to provide a place for people to gather!,https://www.kickstarter.com/projects/999563384/california-tea-house?ref=ending_soon,Food,Drinks,"Palo Alto, CA",California,Palo Alto,North America,usd,Will and Lewis,2,2,1,0,0,0.5,1587,25000,usd,30,0,237,0,0,4,0,0
Cooked Wheat Sprouts Extract: An ancient Choco-Veggie,"Jams get ashamed, Snakes ran away, Desserts sacked away, When our choco-veggie, Came on the way!",https://www.kickstarter.com/projects/a-z/cooked-wheat-sprouts-extract-an-ancient-choco-vegg?ref=ending_soon,Food,Small Batch,"Omaha, NE",Nebraska,Omaha,North America,usd,Alireza & Zahra,2,2,1,0,0,0.5,403,17023,usd,33,0,477,0,0,6,0,0
Abomination Brewing Company Needs you!,We are a gypsy/contract brewer who produces eccentric ales from almost every style of beer imaginable. #beermonster,https://www.kickstarter.com/projects/abominationbrewing/abomination-brewing-company-needs-you?ref=ending_soon,Food,Small Batch,"Lehigh Valley, PA",Pennsylvania,Lehigh Valley,North America,usd,Abomination Brewing Company,0,2,1,1,0,0.5,1186,10000,usd,32,0,906,1,0,6,0,1
Handcrafted Dress Shoes Reinvented for the Modern Gentleman,"The first bold, comfortable, & affordable handcrafted Italian leather shoe with a buyback option that strengthens communities.",https://www.kickstarter.com/projects/acemarks/handcrafted-dress-shoes-reinvented-for-the-modern?ref=ending_soon,Fashion,Footwear,"Miami, FL",Florida,Miami,North America,usd,Ace Marks,22,183,2,2,0,1,843,20000,usd,44,2,2593,1,2,86,0,1
Acidic crisis-psychedelic art.,I am an artist inspired by the psychedelic experience. I sell limited editions of prints stickers paintings and inks,https://www.kickstarter.com/projects/acidiccrisis/acidic-crisis-psychedelic-art?ref=ending_soon,Art,Illustration,"Eugene, OR",Oregon,Eugene,North America,usd,Chris Akers,0,2,1,0,0,0.5,0,300,usd,30,0,95,0,0,0,0,0
THE VOICE: Launch Our New Music & Our New Male Vocalist!,You don't know his name. His Face. Or heard him sing. 'Til now. Be part of Kickstarter History As YOU launch music's hottest new voice!,https://www.kickstarter.com/projects/acordismusic/the-voice-kickstarter-you-will-launch-a-new-male-v?ref=ending_soon,Music,Pop,"Nashville, TN",Tennessee,Nashville,North America,usd,The Three Amigos,2,2,1,1,0,0.5,5000,1000,usd,30,0,349,1,0,0,0,1
XCase Ultra Clear Expandable Miniatures Display Case,"The XCase is the only Expandable, Transportable, Configurable Display case for gaming miniatures and other small collectibles.",https://www.kickstarter.com/projects/activemindsgames/xcase-ultra-clear-expandable-miniatures-display-ca?ref=ending_soon,Games,Tabletop Games,"Bothell, WA",Washington,Bothell,North America,usd,Active Minds Games,2,67,1,0,0,0.5,0,15000,usd,38,0,867,0,1,9,0,0
The Prospectives: A Narrative Podcast,"For its fourth installment, the serialized Instagram anthology makes a leap into podcasting.",https://www.kickstarter.com/projects/adamhurly/the-prospectives-a-narrative-podcast?ref=ending_soon,Publishing,Radio & Podcasts,"Berlin, Germany",Germany,Berlin,Europe,usd,Adam Hurly,9,2,1,1,0,0.5,0,15000,usd,32,0,2094,0,1,5,0,1
Swell - A Horror Comics Anthology,SWELL is a collection of short form horror comics by Adam Szym.,https://www.kickstarter.com/projects/adamszym/swell-a-horror-comics-anthology?ref=ending_soon,Comics,Comics,"Brooklyn, NY",New York,Brooklyn,North America,usd,Adam Szym,6,2,2,1,0,0,585,500,usd,20,0,427,1,0,16,0,1
Cooking with Dice: Classic RPG with a Delicious Twist,Cooking with Dice is an RPG-themed gamified cookbook. Create thousands of real recipes from a set of easy-to-follow formulas!,https://www.kickstarter.com/projects/adventurescents/cooking-with-dice-classic-rpg-with-a-delicious-twi?ref=ending_soon,Food,Cookbooks,"Bloomington, IN",Indiana,Bloomington,North America,usd,Jennifer Howlett,4,208,2,2,0,1,199,2500,usd,31,0,1630,1,0,39,0,1
Oasis Mini Hydroponic Smart Garden,"A hydroponic Smart Garden that lets anyone grow their own high quality food indoors with no pesticides, work, or experience.",https://www.kickstarter.com/projects/aeroasis/oasis-mini-hydroponic-smart-garden?ref=ending_soon,Technology,Technology,"Jacksonville Beach, FL",Florida,Jacksonville Beach,North America,usd,Aeroasis,0,2,1,0,0,0.5,0,55500,usd,30,0,2289,0,0,12,1,0
MAKERbuino - a DIY game console,"MAKERbuino is a handheld retro gaming device that you can build yourself. It's 8-bit, fun, educational and hackable.",https://www.kickstarter.com/projects/albertgajsak/makerbuino-a-diy-game-console?ref=ending_soon,Technology,DIY Electronics,"Zagreb, Croatia",Croatia,Zagreb,Europe,usd,Albert Gajêã´çak,0,130,1,1,0,0.5,502,10000,usd,25,0,2884,1,0,63,1,1
Sea of Dreams - Music Video,"An official music video for ""Sea of Dreams"" by Oberhofer",https://www.kickstarter.com/projects/alecploof/sea-of-dreams-music-video?ref=ending_soon,Film & Video,Music Videos,"Austin, TX",Texas,Austin,North America,usd,Austin Roa,0,2,1,1,0,0.5,0,2500,usd,25,0,428,1,1,6,0,1
A Planetarium for Easter Island,"To bring to life the essence of the ancient Rapanui people, their vision of the cosmos, their culture, mythology, and religion.",https://www.kickstarter.com/projects/alexandraedwards/a-planetarium-for-easter-island?ref=ending_soon,Film & Video,Movie Theaters,"Isla de Pascua, Chile",Chile,Isla de Pascua,South America,usd,Alexandra Edwards,0,2,1,0,0,0.5,0,11000,usd,40,1,1046,1,0,2,0,0
The Hues Volume III: EMBER,A story about magical girls punching aliens continues with the 3rd print volume of Alex Heberling's webcomic.,https://www.kickstarter.com/projects/alexheberling/the-hues-volume-iii-ember?ref=ending_soon,Comics,Graphic Novels,"Columbus, OH",Ohio,Columbus,North America,usd,Alex Heberling,22,99,4,3,0,1,360,9000,usd,29,0,383,1,0,4,0,0
PIEL: A Male Photography Book by Alex Hilbert,PIEL is a sensual photography book showcasing a beautiful collection of images of stunning young men as photographed by Alex Hilbert,https://www.kickstarter.com/projects/alexhilbert/piel-a-male-photography-book-by-alex-hilbert?ref=ending_soon,Photography,Photobooks,"Sacramento, CA",California,Sacramento,North America,usd,Photography by Alex Hilbert,0,2,1,1,1,0.5,0,1000,usd,30,0,496,0,0,19,0,1
T3TRA - Designer loudspeakers delivering real quality sound,T3TRA - 3D Printed & digitally made speakers are a refreshing take on the speaker box - classic or Bluetooth. Made in California.,https://www.kickstarter.com/projects/alienology/t3tra-designer-loudspeakers-delivering-real-qualit?ref=ending_soon,Design,Product Design,"Los Angeles, CA",California,Los Angeles,North America,usd,Alienology LLC,13,67,1,1,0,0.5,0,2500,usd,30,0,1568,1,0,14,0,1
Alton Wright & Friends,Satirical Television Talk Show hosted by far right conservative pro-Trump supporter Alton Wright. More info: altonwrightandfriends.com,https://www.kickstarter.com/projects/altonwright/alton-wright-and-friends-0?ref=ending_soon,Film & Video,Comedy,"Los Angeles, CA",California,Los Angeles,North America,usd,Jack Carrerow & Jo Ellen Rafferty,0,67,2,0,0,0,179,5000,usd,31,0,546,1,0,0,0,0
Out Of The Attic: A Teddy Bear Adventure Comic,Out Of The Attic is a Teddy Bear adventure comic book featuring the Cuddly Defenders battling Monsters to protect children,https://www.kickstarter.com/projects/altworld/out-of-the-attic-a-teddy-bear-adventure-comic?ref=ending_soon,Comics,Comic Books,"Baltimore, MD",Maryland,Baltimore,North America,usd,Nick Davis,24,202,12,8,0,0.636363636,283,1500,usd,31,0,1049,1,0,9,0,1
Glow in the Dark Enamel LED Pins,"Cute, durable, colorful lapel pins in the shape of sparkling LEDs. Perfect for makers, hackers, geeks, cyborgs, and technology buffs.",https://www.kickstarter.com/projects/alysiadynamik/glow-in-the-dark-enamel-led-pins?ref=ending_soon,Fashion,Jewelry,"Reno, NV",Nevada,Reno,North America,usd,Alysia Dynamik,60,185,1,1,0,0.5,1830,450,usd,21,0,54,0,0,8,0,1
Doodle Art to Color: Adult Quality Coloring Books,"Doodle Art to Color is a series of adult-quality coloring books featuring cats, dogs, lizards, turtles, landscapes, dinosaurs and more.",https://www.kickstarter.com/projects/amanda-the-doodler/doodle-art-to-color-adult-quality-coloring-books?ref=ending_soon,Publishing,Art Books,"Coos Bay, OR",Oregon,Coos Bay,North America,usd,Amanda the Doodler,78,205,13,6,0,0.416666667,69,500,usd,30,0,602,1,0,9,0,1
